ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG,commoditycode,PieceCt,ActualWeightUOM,RatedWeightUOM,DestSvcCenter,destSvcCenterCountry,DestTariffPt,OriginSvcCenter,OriginSvcCenterCountry,originTariffPt,CustomStdWidth,CustomStdHeight,CustomStdLength
8,2016,5,18,CNTRL,CKG,26,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,5,18,CNTRL,CKG,28,94KZ,10,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
8,2016,5,18,CNTRL,CKG,32,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,5,18,CNTRL,CKG,4211,94KZ,200,LB,KG,IND,US,IND,CKG,CN,CKG,1,1,1
8,2016,5,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,27,30
8,2016,5,18,CNTRL,KUB,30,44CI,10,KG,KG,ATL,US,ATL,KUB,CN,KUB,1,1,1
8,2016,6,7,CNTRL,SEA,320,MS,1,LB,LB,MSP,US,MSP,SEA,US,SEA,40,36,24
8,2016,6,17,CNTRL,ELP,333,MS,9,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,3,3,3
8,2016,6,18,CNTRL,CKG,3,94KZ,1,KG,KG,YVR,CA,YVR,CKG,CN,CKG,7,32,47
8,2016,6,18,CNTRL,CKG,6,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,32,52
8,2016,6,18,CNTRL,CKG,9,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,6,18,CNTRL,CKG,75,94KZ,30,KG,KG,SLC,US,SLC,CKG,CN,CKG,1,1,1
8,2016,6,18,CNTRL,HKG,1,62GQ,1,KG,KG,YVR,CA,YVR,HKG,HK,HKG,20,27,30
8,2016,6,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,26,30
8,2016,7,9,CNTRL,DLC,10848,OFN,40,KG,,GLA,GB,MAN,DLC,CN,DLC,0,0,0
8,2016,7,9,CNTRL,SGN,12781,OFN,42,KG,,LAX,US,LAX,SGN,VN,SGN,0,0,0
8,2016,7,17,CNTRL,HOU,7,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,20,14,24
8,2016,7,17,CNTRL,SFO,7,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
8,2016,7,18,CNTRL,CKG,9,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,7,18,CNTRL,CKG,14,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,7,18,CNTRL,CKG,41,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,7,18,CNTRL,CKG,41,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,83,85
8,2016,7,18,CNTRL,CKG,116,44CI,12,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
8,2016,7,18,CNTRL,CKG,220,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
8,2016,7,18,CNTRL,CKG,220,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,100,153,120
8,2016,7,18,CNTRL,CKG,221,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
8,2016,7,18,CNTRL,CKG,221,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,100,153,120
8,2016,7,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,27,30
8,2016,7,18,CNTRL,KUB,30,94KZ,10,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
8,2016,8,9,CNTRL,SGN,12478,OFN,42,KG,,LAX,US,LAX,SGN,VN,SGN,0,0,0
8,2016,8,17,CNTRL,HOU,2,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,11,11,14
8,2016,8,17,CNTRL,HOU,2,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,12,12,14
8,2016,8,17,CNTRL,HOU,5,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,17,13,18
8,2016,8,18,CNTRL,CKG,2,5589,1,KG,KG,SCL,CL,SCL,CKG,CN,CKG,7,32,47
8,2016,8,18,CNTRL,CKG,3,94KZ,1,KG,KG,YVR,CA,YVR,CKG,CN,CKG,7,32,47
8,2016,8,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYC,CA,YYC,CKG,CN,CKG,7,32,47
8,2016,8,18,CNTRL,CKG,4,94KZ,1,KG,KG,YHZ,CA,YHZ,CKG,CN,CKG,7,33,51
8,2016,8,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,32,47
8,2016,8,18,CNTRL,CKG,12,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
8,2016,8,18,CNTRL,CKG,16,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,8,18,CNTRL,CKG,54,94KZ,20,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
8,2016,8,18,CNTRL,CKG,54,94KZ,20,KG,KG,ORD,US,ORD,CKG,CN,CKG,53,75,85
8,2016,8,18,CNTRL,CKG,305,94KZ,130,KG,KG,ORD,US,ORD,CKG,CN,CKG,1,1,1
8,2016,8,18,CNTRL,CKG,305,94KZ,130,KG,KG,ORD,US,ORD,CKG,CN,CKG,100,75,120
8,2016,8,18,CNTRL,CKG,305,94KZ,130,KG,KG,ORD,US,ORD,CKG,CN,CKG,100,104,120
8,2016,9,4,CNTRL,MTY,10650,ECN,30,KG,KG,RIC,US,RIC,MTY,MX,MTY,122,120,102
8,2016,9,7,CNTRL,YYZ,9,MS,1,LB,LB,MDT,US,MDT,YYZ,CA,YYZ,25,20,30
8,2016,9,17,CNTRL,SFO,7,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
8,2016,9,18,CNTRL,CKG,11,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,9,18,CNTRL,CKG,12,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,9,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,9,18,CNTRL,CKG,35,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,9,18,CNTRL,CKG,39,94KZ,15,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,9,18,CNTRL,CKG,716,94KZ,300,KG,KG,CVG,US,CVG,CKG,CN,CKG,1,1,1
8,2016,9,18,CNTRL,CKG,716,94KZ,300,KG,KG,CVG,US,CVG,CKG,CN,CKG,53,72,120
8,2016,9,18,CNTRL,CKG,716,94KZ,300,KG,KG,CVG,US,CVG,CKG,CN,CKG,100,102,120
8,2016,10,5,CNTRL,SHA,2,ECN,1,KG,KG,SEA,US,SEA,SHA,CN,SHA,31,11,53
8,2016,10,18,CNTRL,CKG,6,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,32,47
8,2016,10,18,CNTRL,CKG,10,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,10,18,CNTRL,CKG,12,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
8,2016,10,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,3,CNTRL,SJU,23268,MS,26,LB,LB,SDF,US,SDF,SJU,US,SJU,40,48,40
8,2016,11,4,CNTRL,RTM,9140,OFN,84,KG,,SIN,SG,SIN,RTM,NL,AMS,0,0,0
8,2016,11,7,CNTRL,YYZ,7,MS,1,LB,LB,MDT,US,MDT,YYZ,CA,YYZ,25,20,30
8,2016,11,17,CNTRL,ELP,2,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,9,3,10
8,2016,11,17,CNTRL,HOU,7,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,19,13,23
8,2016,11,18,CNTRL,CKG,5,5589,1,KG,KG,SCL,CL,SCL,CKG,CN,CKG,15,32,47
8,2016,11,18,CNTRL,CKG,7,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,8,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,8,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,9,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,25,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,30,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,295,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,300,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,CKG,303,44CI,18,KG,KG,ONT,US,ONT,CKG,CN,CKG,1,1,1
8,2016,11,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,21,27,30
8,2016,11,18,CNTRL,KUB,8,94KZ,2,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
8,2016,11,18,CNTRL,NKG,171,44CI,16,KG,KG,ONT,US,ONT,NKG,CN,WUH,1,1,1
8,2016,11,18,CNTRL,NKG,171,44CI,16,KG,KG,ONT,US,ONT,NKG,CN,WUH,105,120,121
8,2016,12,5,CNTRL,SHA,2,ECN,1,KG,KG,SEA,US,SEA,SHA,CN,SHA,31,10,52
8,2016,12,5,CNTRL,SHA,4,ECN,1,KG,KG,SEA,US,SEA,SHA,CN,SHA,45,14,62
8,2016,12,7,CNTRL,YYZ,2,MS,1,KG,LB,MDT,US,MDT,YYZ,CA,YYZ,25,20,30
8,2016,12,17,CNTRL,ELP,9,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,15,12,19
8,2016,12,17,CNTRL,HOU,1,MS,2,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,9,2,11
8,2016,12,18,CNTRL,CKG,5,94KZ,2,KG,KG,YVR,CA,YVR,CKG,CN,CKG,1,1,1
8,2016,12,18,CNTRL,CKG,11,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
8,2016,12,18,CNTRL,CKG,24,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,50,75,53
8,2016,12,18,CNTRL,CKG,46,94KZ,15,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,75,85
8,2016,12,18,CNTRL,CKG,50,94KZ,20,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,75,85
8,2016,12,18,CNTRL,CKG,627,94KZ,300,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2016,12,18,CNTRL,CKG,627,94KZ,300,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,100,66,120
8,2016,12,18,CNTRL,CKG,627,94KZ,300,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,100,118,120
8,2016,12,18,CNTRL,CKG,628,94KZ,300,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,100,118,120
8,2016,12,18,CNTRL,CKG,657,94KZ,300,KG,KG,SAC,US,SAC,CKG,CN,CKG,1,1,1
8,2016,12,18,CNTRL,CKG,657,94KZ,300,KG,KG,SAC,US,SAC,CKG,CN,CKG,53,72,120
8,2016,12,18,CNTRL,CKG,657,94KZ,300,KG,KG,SAC,US,SAC,CKG,CN,CKG,100,104,120
8,2016,12,18,CNTRL,KUB,903,44CI,300,KG,KG,CMH,US,CMH,KUB,CN,KUB,1,1,1
8,2017,1,7,CNTRL,YYZ,2,MS,1,KG,LB,MDT,US,MDT,YYZ,CA,YYZ,25,20,31
8,2017,1,17,CNTRL,ELP,7,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,15,12,20
8,2017,1,17,CNTRL,HOU,2,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,17,13,18
8,2017,1,18,CNTRL,CKG,3,5589,1,KG,KG,SCL,CL,SCL,CKG,CN,CKG,7,32,47
8,2017,1,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,8,24,35
8,2017,1,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,32,47
8,2017,1,18,CNTRL,CKG,11,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,1,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,1,18,CNTRL,CKG,16,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,2,4,CNTRL,SIN,1650,62NZ,6,KG,KG,BRU,BE,BRU,SIN,SG,SIN,100,131,120
8,2017,2,5,CNTRL,SHE,130,83SA,1,KG,KG,PEK,CN,PEK,SHE,CN,SHE,80,152,110
8,2017,2,17,CNTRL,ELP,9,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,16,12,20
8,2017,2,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,12,1,14
8,2017,2,17,CNTRL,HOU,3,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,17,13,18
8,2017,2,17,CNTRL,HOU,6,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,11,11,14
8,2017,2,17,CNTRL,SFO,2,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
8,2017,2,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,6,30,48
8,2017,2,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,32,47
8,2017,2,18,CNTRL,CKG,25,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,46,85
8,2017,2,18,CNTRL,CKG,32,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,2,18,CNTRL,CKG,89,94KZ,35,KG,KG,SAC,US,SAC,CKG,CN,CKG,1,1,1
8,2017,2,18,CNTRL,CKG,89,94KZ,35,KG,KG,SAC,US,SAC,CKG,CN,CKG,100,74,120
8,2017,2,18,CNTRL,CKG,127,94KZ,50,KG,KG,DFW,US,DFW,CKG,CN,CKG,1,1,1
8,2017,2,18,CNTRL,CKG,127,94KZ,50,KG,KG,DFW,US,DFW,CKG,CN,CKG,100,75,120
8,2017,2,18,CNTRL,CKG,149,94KZ,50,KG,KG,DFW,US,DFW,CKG,CN,CKG,1,1,1
8,2017,2,18,CNTRL,CKG,149,94KZ,50,KG,KG,DFW,US,DFW,CKG,CN,CKG,100,77,120
8,2017,2,18,CNTRL,NKG,291,94KZ,16,KG,KG,ONT,US,ONT,NKG,CN,WUH,46,56,76
8,2017,3,5,CNTRL,SZX,1660,ECN,10,KG,KG,MDT,US,ABE,SZX,CN,SZX,101,105,120
8,2017,3,7,CNTRL,TPE,1,CXN,1,KG,KG,PHX,US,PHX,TPE,TW,TCH,25,21,25
8,2017,3,17,CNTRL,ELP,33,MS,1,LB,LB,YYC,CA,YQR,ELP,US,ELP,13,9,28
8,2017,3,17,CNTRL,HOU,2,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,17,13,18
8,2017,3,17,CNTRL,HOU,5,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,17,13,18
8,2017,3,17,CNTRL,HOU,7,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,19,13,23
8,2017,3,18,CNTRL,CKG,7,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,32,47
8,2017,3,18,CNTRL,CKG,8,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,32,47
8,2017,3,18,CNTRL,CKG,9,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,3,18,CNTRL,CKG,10,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,22,33,51
8,2017,3,18,CNTRL,CKG,13,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,50,50
8,2017,3,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,3,18,CNTRL,CKG,25,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,47,85
8,2017,3,18,CNTRL,CKG,29,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,3,18,CNTRL,CKG,31,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,50,75,53
8,2017,3,18,CNTRL,CKG,31,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,47,85
8,2017,3,18,CNTRL,CKG,32,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,3,18,CNTRL,CKG,48,94KZ,20,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,3,18,CNTRL,CKG,50,94KZ,20,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,3,18,CNTRL,CKG,62,94KZ,20,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,4,4,CNTRL,RTM,18280,OFN,168,KG,,SIN,SG,SIN,RTM,NL,AMS,0,0,0
8,2017,4,17,CNTRL,ELP,9,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,16,12,20
8,2017,4,18,CNTRL,CKG,9,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,4,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,4,18,CNTRL,HKG,1,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,27,30
8,2017,4,18,CNTRL,HKG,2,62GQ,1,KG,KG,YYZ,CA,YYZ,HKG,HK,HKG,20,27,30
8,2017,4,18,CNTRL,KUB,580,94KZ,200,KG,KG,ORD,US,ORD,KUB,CN,KUB,1,1,1
8,2017,5,5,CNTRL,SZX,1440,ECN,10,KG,KG,LRD,US,LRD,SZX,CN,SZX,102,96,120
8,2017,5,17,CNTRL,ELP,9,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,15,12,19
8,2017,5,17,CNTRL,HOU,5,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,19,13,23
8,2017,5,18,CNTRL,CKG,2,5589,1,KG,KG,BOG,CO,BOG,CKG,CN,CKG,7,32,47
8,2017,5,18,CNTRL,CKG,2,5589,1,KG,KG,SCL,CL,SCL,CKG,CN,CKG,7,32,47
8,2017,5,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,6,30,48
8,2017,5,18,CNTRL,CKG,16,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,5,18,CNTRL,CKG,31,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,5,18,CNTRL,CKG,613,94KZ,250,KG,KG,EWR,US,EWR,CKG,CN,CKG,1,1,1
8,2017,5,18,CNTRL,CKG,613,94KZ,250,KG,KG,EWR,US,EWR,CKG,CN,CKG,100,104,120
8,2017,5,18,CNTRL,CKG,614,94KZ,250,KG,KG,EWR,US,EWR,CKG,CN,CKG,1,1,1
8,2017,6,17,CNTRL,ELP,2,MS,1,LB,LB,YYC,CA,YYC,ELP,US,ELP,8,6,9
8,2017,6,17,CNTRL,ELP,11,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,15,12,19
8,2017,6,17,CNTRL,ELP,11,MS,1,LB,LB,YYZ,CA,YYZ,ELP,US,ELP,19,13,23
8,2017,6,17,CNTRL,HOU,3,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,16,14,17
8,2017,6,17,CNTRL,SFO,4,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
8,2017,6,18,CNTRL,CKG,3,5589,1,KG,KG,SCL,CL,SCL,CKG,CN,CKG,7,32,47
8,2017,6,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,7,34,45
8,2017,6,18,CNTRL,CKG,8,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,6,18,CNTRL,CKG,9,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,6,18,CNTRL,CKG,15,94KZ,6,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,6,18,CNTRL,CKG,16,94KZ,5,KG,KG,YYC,CA,YYC,CKG,CN,CKG,1,1,1
8,2017,6,18,CNTRL,CKG,496,94KZ,250,KG,KG,DFW,US,DFW,CKG,CN,CKG,1,1,1
8,2017,6,18,CNTRL,CKG,496,94KZ,250,KG,KG,DFW,US,DFW,CKG,CN,CKG,100,118,120
8,2017,7,7,CNTRL,YYZ,2,MS,1,KG,LB,MDT,US,MDT,YYZ,CA,YYZ,25,20,31
8,2017,7,17,CNTRL,HOU,5,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,19,13,23
8,2017,7,17,CNTRL,HOU,7,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,19,13,23
8,2017,7,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,23,50
8,2017,7,18,CNTRL,CKG,7,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,15,33,51
8,2017,7,18,CNTRL,CKG,12,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
8,2017,7,18,CNTRL,CKG,15,94KZ,6,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,7,18,CNTRL,CKG,29,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,47,85
8,2017,8,5,CNTRL,SHA,3,ECN,1,KG,KG,SEA,US,SEA,SHA,CN,SHA,44,12,64
8,2017,8,5,CNTRL,SHA,13,ECN,1,KG,KG,AMS,NL,AMS,SHA,CN,SHA,71,32,73
8,2017,8,17,CNTRL,HOU,1,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,11,10,14
8,2017,8,17,CNTRL,SFO,2,MS,1,LB,LB,YYZ,CA,YYZ,SFO,US,SFO,7,9,5
8,2017,8,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,6,30,48
8,2017,8,18,CNTRL,CKG,5,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,14,34,48
8,2017,8,18,CNTRL,CKG,6,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,13,30,48
8,2017,8,18,CNTRL,CKG,11,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,37,32,47
8,2017,8,18,CNTRL,CKG,15,94KZ,6,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,8,18,CNTRL,CKG,25,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,9,18,CNTRL,CKG,3,94KZ,1,KG,KG,YVR,CA,YVR,CKG,CN,CKG,7,34,45
8,2017,9,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,6,30,48
8,2017,9,18,CNTRL,CKG,643,94KZ,3,KG,KG,CVG,US,CVG,CKG,CN,CKG,100,95,120
8,2017,9,18,CNTRL,KUB,8,94KZ,2,KG,KG,YYZ,CA,YYZ,KUB,CN,KUB,1,1,1
8,2017,10,5,CNTRL,SHA,5,ECN,3,KG,KG,SEA,US,SEA,SHA,CN,SHA,31,11,52
8,2017,10,5,CNTRL,SHA,10,ECN,3,KG,KG,SEA,US,SEA,SHA,CN,SHA,44,12,64
8,2017,10,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,9,2,12
8,2017,10,18,CNTRL,CKG,3,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,7,33,51
8,2017,10,18,CNTRL,CKG,4,94KZ,1,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,7,34,48
8,2017,10,18,CNTRL,CKG,10,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,10,18,CNTRL,CKG,10,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,28,34,45
8,2017,10,18,CNTRL,CKG,14,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,10,18,CNTRL,CKG,16,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,59,50
8,2017,10,18,CNTRL,CKG,24,94KZ,10,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,53,47,85
8,2017,11,17,CNTRL,HOU,1,MS,1,KG,LB,YVR,CA,YVR,HOU,US,HOU,11,11,14
8,2017,11,17,CNTRL,HOU,1,MS,2,KG,LB,YVR,CA,YVR,HOU,US,HOU,9,1,12
8,2017,11,17,CNTRL,HOU,5,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,17,13,18
8,2017,11,18,CNTRL,CKG,7,94KZ,2,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,14,34,48
8,2017,11,18,CNTRL,CKG,8,94KZ,3,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,21,34,45
8,2017,11,18,CNTRL,CKG,13,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,12,4,CNTRL,RTM,17872,OFN,168,KG,,SIN,SG,SIN,RTM,NL,AMS,0,0,0
8,2017,12,17,CNTRL,HOU,2,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,17,13,18
8,2017,12,17,CNTRL,HOU,5,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,17,13,18
8,2017,12,18,CNTRL,CKG,10,94KZ,4,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,12,18,CNTRL,CKG,11,94KZ,5,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,12,18,CNTRL,CKG,499,94KZ,250,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,1,1,1
8,2017,12,18,CNTRL,CKG,499,94KZ,250,KG,KG,YYZ,CA,YYZ,CKG,CN,CKG,100,118,120
8,2018,1,17,CNTRL,HOU,1,MS,1,KG,LB,YYZ,CA,YYZ,HOU,US,HOU,9,2,12
