ShipmentCount,YearNumber,MonthNumber,upscustomerid,OriginLocCode,DestLocCode,StandardWeightInKG
8,2016,3,5,CNTRL,SDF,11
14,2015,6,17,CNTRL,HKG,1
13,2014,8,18,CNTRL,CKG,30
40,2017,5,17,CNTRL,ELP,11
7,2017,3,18,CNTRL,CKG,143
9,2016,2,17,CNTRL,HOU,44
10,2015,10,18,CNTRL,CKG,45
13,2014,10,18,CNTRL,CKG,42
18,2015,9,7,CNTRL,YYZ,2
49,2014,10,18,CNTRL,CKG,7
29,2018,2,18,CNTRL,CKG,63
19,2015,9,18,CNTRL,CKG,65
12,2015,10,5,CNTRL,SDF,485
7,2016,11,5,CNTRL,SDF,728
9,2014,9,7,CNTRL,YYZ,2
7,2015,8,5,CNTRL,AMS,6
165,2016,7,17,CNTRL,HOU,1
22,2014,8,17,CNTRL,HOU,2
7,2016,7,18,CNTRL,CKG,616
10,2016,10,17,CNTRL,HOU,9
12,2016,4,18,CNTRL,CKG,154
7,2014,9,5,CNTRL,AMS,71
7,2018,1,7,CNTRL,TPE,7
8,2017,7,17,CNTRL,ELP,42
18,2016,6,18,CNTRL,CKG,79
14,2014,12,17,CNTRL,HOU,66
60,2016,5,18,CNTRL,CKG,29
70,2016,9,18,CNTRL,CKG,28
7,2018,2,17,CNTRL,HOU,9
28,2014,12,18,CNTRL,CKG,15
17,2014,10,18,CNTRL,CKG,34
30,2015,10,18,CNTRL,CKG,61
9,2014,11,3,CNTRL,ONT,55
14,2015,9,17,CNTRL,HKG,1
7,2016,11,18,CNTRL,CKG,245
8,2014,9,7,CNTRL,YYZ,26
7,2017,8,5,CNTRL,SZX,1440
8,2015,5,18,CNTRL,KUB,49
40,2015,2,17,CNTRL,HOU,2
13,2015,2,18,CNTRL,CKG,69
56,2017,6,17,CNTRL,ELP,9
19,2016,7,18,CNTRL,CKG,78
7,2016,11,18,CNTRL,CKG,244
24,2016,5,17,CNTRL,ELP,57
13,2016,4,5,CNTRL,PHX,1221
10,2017,8,18,CNTRL,KUB,5
36,2015,4,17,CNTRL,HOU,18
18,2017,4,18,CNTRL,HKG,3
11,2016,5,17,CNTRL,HOU,9
68,2017,6,17,CNTRL,HOU,2
10,2018,1,17,CNTRL,HOU,13
13,2017,2,5,CNTRL,SIN,2
55,2016,9,17,CNTRL,HOU,2
7,2015,5,18,CNTRL,CKG,353
10,2016,12,18,CNTRL,CKG,628
7,2016,5,17,CNTRL,SIN,1
9,2016,6,17,CNTRL,HOU,27
10,2017,1,18,CNTRL,CKG,63
10,2015,11,17,CNTRL,SFO,18
21,2015,4,17,CNTRL,HOU,11
8,2015,7,7,CNTRL,SIN,3
9,2017,12,10,CNTRL,SEA,11023
8,2015,4,7,CNTRL,SAN,518
8,2016,1,18,CNTRL,KUB,6
20,2015,11,17,CNTRL,HOU,18
9,2015,6,17,CNTRL,SFO,13
23,2018,2,18,CNTRL,CKG,60
8,2016,6,17,CNTRL,ELP,198
8,2015,2,18,CNTRL,KUB,85
9,2014,10,17,CNTRL,SIN,1
7,2015,1,17,CNTRL,HOU,26
9,2016,9,18,CNTRL,CKG,110
25,2017,11,18,CNTRL,CKG,56
13,2018,2,18,CNTRL,CKG,118
20,2017,11,18,CNTRL,CKG,57
7,2017,3,18,CNTRL,CKG,133
26,2016,6,5,CNTRL,PHX,1213
10,2016,3,18,CNTRL,CKG,112
31,2014,10,17,CNTRL,HOU,18
23,2015,9,17,CNTRL,HOU,11
9,2017,6,17,CNTRL,ELP,273
22,2014,11,3,CNTRL,STL,14462
19,2014,9,17,CNTRL,HOU,18
8,2016,11,18,CNTRL,CKG,641
10,2017,1,17,CNTRL,ELP,75
15,2016,10,17,CNTRL,ELP,73
7,2016,6,5,CNTRL,PHX,1248
14,2015,10,5,CNTRL,SIN,4
7,2016,1,18,CNTRL,CKG,119
8,2017,5,5,CNTRL,SIN,6
25,2017,1,17,CNTRL,ELP,13
66,2017,7,18,CNTRL,CKG,36
7,2015,1,7,CNTRL,SBN,220
8,2016,4,18,CNTRL,ELP,110
32,2015,10,18,CNTRL,CKG,29
33,2014,10,18,CNTRL,CKG,36
9,2015,12,3,CNTRL,ONT,11
11,2017,8,17,CNTRL,HOU,13
54,2015,12,18,CNTRL,CKG,5
8,2017,6,17,CNTRL,HOU,17
29,2017,6,18,CNTRL,CKG,62
32,2014,11,17,CNTRL,HOU,7
24,2016,10,18,CNTRL,CKG,24
57,2016,4,17,CNTRL,HOU,5
23,2017,10,18,CNTRL,CKG,55
66,2015,9,18,CNTRL,HKG,1
9,2017,2,18,CNTRL,CKG,8
7,2017,3,17,CNTRL,SFO,2
8,2016,11,18,CNTRL,CKG,300
16,2015,12,3,CNTRL,ONT,7
7,2017,4,18,CNTRL,CKG,123
9,2017,3,17,CNTRL,SIN,1
9,2017,9,7,CNTRL,PEN,1
10,2016,11,17,CNTRL,ELP,15
7,2015,6,18,CNTRL,CKG,153
9,2016,10,18,CNTRL,CKG,123
8,2017,11,5,CNTRL,SZX,1
7,2017,8,5,CNTRL,KUB,50
10,2017,7,18,CNTRL,CKG,21
7,2017,12,18,CNTRL,CKG,238
23,2015,3,18,CNTRL,CKG,9
12,2017,6,17,CNTRL,ELP,57
10,2014,11,5,CNTRL,SDF,2
16,2017,6,17,CNTRL,ELP,66
7,2015,6,3,CNTRL,ONT,24
7,2016,11,5,CNTRL,SDF,608
7,2015,4,17,CNTRL,HOU,44
8,2016,4,18,CNTRL,ELP,179
18,2015,7,17,CNTRL,HOU,26
44,2016,5,17,CNTRL,HOU,4
7,2014,10,3,CNTRL,ROM,5291
10,2014,8,17,CNTRL,HOU,4
7,2015,2,17,CNTRL,HOU,2
8,2016,12,17,CNTRL,ELP,82
226,2016,4,17,CNTRL,HOU,1
16,2017,4,18,CNTRL,CKG,68
7,2017,8,5,CNTRL,KUB,6
7,2015,4,5,CNTRL,SDF,11
18,2016,7,18,CNTRL,CKG,16
8,2016,9,17,CNTRL,ELP,137
7,2014,12,5,CNTRL,AMS,15
7,2015,12,18,CNTRL,HKG,12
17,2015,12,17,CNTRL,HOU,31
14,2017,10,5,CNTRL,SHA,3
15,2016,6,18,CNTRL,CKG,85
9,2015,4,17,CNTRL,HKG,2
11,2014,10,18,CNTRL,CKG,115
10,2016,7,18,CNTRL,CKG,122
7,2016,1,18,CNTRL,CKG,173
8,2016,6,18,CNTRL,CKG,140
17,2017,2,17,CNTRL,ELP,18
19,2017,4,17,CNTRL,ELP,55
67,2017,4,18,CNTRL,CKG,25
10,2017,5,17,CNTRL,HOU,13
7,2016,6,7,CNTRL,TPE,5
29,2016,1,18,CNTRL,CKG,37
8,2016,6,17,CNTRL,ELP,205
8,2016,10,17,CNTRL,ELP,68
27,2017,12,18,CNTRL,CKG,78
7,2018,2,17,CNTRL,HOU,25
23,2015,7,18,CNTRL,CKG,60
13,2018,2,18,CNTRL,CKG,65
20,2016,7,17,CNTRL,ELP,62
8,2017,1,17,CNTRL,ELP,49
8,2017,5,17,CNTRL,ELP,174
10,2014,11,18,CNTRL,CKG,237
12,2017,7,17,CNTRL,HOU,9
14,2014,12,18,CNTRL,CKG,127
83,2016,11,5,CNTRL,SHA,2
9,2016,5,17,CNTRL,SIN,2
20,2015,9,18,CNTRL,KUB,30
11,2015,9,18,CNTRL,CKG,96
10,2017,6,17,CNTRL,SFO,4
24,2015,11,18,CNTRL,CKG,74
13,2018,2,18,CNTRL,HKG,1
10,2017,10,5,CNTRL,SHA,5
13,2016,7,18,CNTRL,CKG,117
69,2017,3,18,CNTRL,CKG,16
9,2016,9,18,CNTRL,CKG,119
11,2016,1,18,CNTRL,CKG,10
83,2017,1,17,CNTRL,HOU,2
7,2018,1,5,CNTRL,SHE,200
33,2015,8,17,CNTRL,HOU,13
16,2016,10,18,CNTRL,NKG,169
21,2016,11,18,CNTRL,CKG,70
9,2017,11,3,CNTRL,ONT,1
33,2015,10,5,CNTRL,SIN,3
7,2014,8,18,CNTRL,CKG,38
11,2015,2,18,CNTRL,CKG,21
7,2017,12,18,CNTRL,KUB,43
9,2015,5,18,CNTRL,CKG,283
8,2014,9,18,CNTRL,CKG,106
7,2017,10,17,CNTRL,HOU,25
9,2015,12,17,CNTRL,HOU,20
20,2014,10,17,CNTRL,HOU,22
11,2016,1,18,CNTRL,CKG,56
11,2014,12,18,CNTRL,CKG,301
7,2016,4,5,CNTRL,SHE,200
15,2015,12,18,CNTRL,CKG,141
25,2017,3,18,CNTRL,CKG,72
12,2015,11,18,CNTRL,CKG,102
25,2016,8,18,CNTRL,CKG,76
10,2018,1,18,CNTRL,CKG,150
19,2015,12,7,CNTRL,YYZ,9
13,2016,4,18,CNTRL,CKG,153
11,2014,9,17,CNTRL,SFO,13
11,2018,1,5,CNTRL,SHA,5
21,2016,4,5,CNTRL,AMS,2
7,2016,7,17,CNTRL,ELP,172
14,2015,6,18,CNTRL,CKG,692
20,2017,8,18,CNTRL,CKG,69
9,2018,2,5,CNTRL,SIN,16
15,2016,9,17,CNTRL,ELP,57
16,2014,9,18,CNTRL,CKG,85
8,2016,6,5,CNTRL,PHX,1246
19,2016,3,17,CNTRL,SIN,1
8,2015,6,7,CNTRL,SAN,209
7,2016,6,5,CNTRL,SDF,26
27,2016,12,18,CNTRL,CKG,15
8,2016,8,17,CNTRL,HOU,11
7,2014,11,18,CNTRL,KUB,29
12,2017,2,17,CNTRL,ELP,79
8,2015,11,18,CNTRL,CKG,22
7,2015,2,18,CNTRL,CKG,17637
12,2017,1,7,CNTRL,TPE,1
9,2016,6,18,CNTRL,CKG,936
8,2016,3,18,CNTRL,KUB,41
10,2016,12,18,CNTRL,KUB,39
28,2017,1,7,CNTRL,YYZ,9
10,2015,9,7,CNTRL,YYZ,9
7,2018,1,5,CNTRL,SHA,8
13,2015,5,17,CNTRL,SFO,13
7,2014,9,7,CNTRL,YYZ,88
46,2017,2,18,CNTRL,CKG,33
13,2015,3,7,CNTRL,MKC,7
13,2014,8,17,CNTRL,HOU,22
15,2014,9,17,CNTRL,HKG,1
20,2014,12,18,CNTRL,KUB,42
29,2017,5,18,CNTRL,CKG,16
7,2016,9,17,CNTRL,HOU,25
23,2017,7,5,CNTRL,SIN,2
46,2014,9,18,CNTRL,KUB,6
7,2017,5,8,CNTRL,ORD,4
20,2015,9,18,CNTRL,KUB,6
60,2016,12,18,CNTRL,CKG,48
8,2016,9,17,CNTRL,ELP,51
7,2014,10,3,CNTRL,SAC,4
20,2016,9,18,CNTRL,CKG,11
10,2017,8,18,CNTRL,CKG,128
15,2016,2,18,CNTRL,CKG,48
160,2015,11,17,CNTRL,SFO,2
39,2015,3,17,CNTRL,HOU,7
9,2014,10,17,CNTRL,HOU,40
7,2016,12,17,CNTRL,ELP,181
199,2017,4,18,CNTRL,CKG,3
9,2015,7,18,CNTRL,CKG,281
7,2017,3,17,CNTRL,ELP,44
14,2017,1,17,CNTRL,HOU,15
9,2017,6,17,CNTRL,ELP,53
14,2018,2,17,CNTRL,HOU,4
13,2015,10,18,CNTRL,CKG,79
8,2014,8,18,CNTRL,CKG,80
28,2017,6,18,CNTRL,CKG,67
8,2015,10,18,CNTRL,CKG,155
7,2015,5,18,CNTRL,CKG,136
7,2016,9,17,CNTRL,ELP,88
7,2014,8,3,CNTRL,ONT,15
24,2017,1,18,CNTRL,CKG,58
14,2017,12,17,CNTRL,HOU,8
10,2015,3,7,CNTRL,PHX,9
39,2017,8,18,CNTRL,CKG,7
9,2017,6,17,CNTRL,ELP,71
14,2017,9,17,CNTRL,HOU,8
7,2015,6,18,CNTRL,CKG,229
8,2016,3,18,CNTRL,KUB,69
29,2017,7,18,CNTRL,CKG,55
7,2015,1,5,CNTRL,AMS,6
20,2017,11,18,CNTRL,CKG,59
7,2015,3,18,CNTRL,ELP,73
35,2017,8,5,CNTRL,SHA,4
10,2015,2,17,CNTRL,HOU,121
21,2017,4,18,CNTRL,CKG,74
7,2018,2,18,CNTRL,CKG,176
17,2016,3,17,CNTRL,HOU,6
14,2016,12,17,CNTRL,SFO,7
11,2016,5,17,CNTRL,ELP,207
26,2017,7,18,CNTRL,CKG,97
7,2014,10,17,CNTRL,HOU,198
7,2016,5,18,CNTRL,KUB,48
47,2016,4,18,CNTRL,CKG,50
34,2018,1,18,CNTRL,CKG,49
26,2015,1,17,CNTRL,HOU,13
13,2015,9,18,CNTRL,CKG,145
35,2017,4,17,CNTRL,HOU,4
17,2014,10,18,CNTRL,CKG,143
17,2015,11,18,CNTRL,CKG,47
17,2015,7,17,CNTRL,HOU,22
24,2014,9,17,CNTRL,HOU,11
17,2017,2,18,CNTRL,CKG,74
20,2016,6,18,CNTRL,CKG,25
24,2017,11,18,CNTRL,CKG,53
7,2017,2,18,CNTRL,HKG,12
9,2014,11,18,CNTRL,CKG,130
7,2014,9,8,CNTRL,ORD,176
7,2015,2,5,CNTRL,SIN,2
7,2014,8,18,CNTRL,CKG,96
9,2016,9,18,CNTRL,CKG,122
7,2017,5,17,CNTRL,ELP,148
9,2015,6,17,CNTRL,SFO,11
9,2017,8,17,CNTRL,ELP,187
8,2014,12,5,CNTRL,AMS,8
8,2017,1,17,CNTRL,HOU,27
10,2016,7,3,CNTRL,ONT,11
10,2016,9,17,CNTRL,ELP,73
10,2017,12,5,CNTRL,SDF,611
8,2016,5,17,CNTRL,SFO,7
23,2017,1,18,CNTRL,CKG,122
8,2016,7,17,CNTRL,ELP,198
7,2015,7,18,CNTRL,KUB,71
9,2014,10,5,CNTRL,SDF,728
7,2015,7,17,CNTRL,SIN,1
26,2016,3,17,CNTRL,HOU,4
7,2015,2,17,CNTRL,HOU,4
7,2017,4,7,CNTRL,PEN,6
7,2016,4,17,CNTRL,SFO,31
8,2017,12,10,CNTRL,MEX,98036
9,2014,11,18,CNTRL,KUB,35
10,2015,1,17,CNTRL,HOU,15
71,2017,1,17,CNTRL,HOU,3
8,2016,8,7,CNTRL,CTU,30
34,2017,2,17,CNTRL,ELP,2
28,2017,8,5,CNTRL,SIN,1
8,2016,8,17,CNTRL,HOU,9
49,2015,9,18,CNTRL,CKG,4
9,2017,9,7,CNTRL,TPE,1
17,2015,3,18,CNTRL,CKG,37
8,2016,2,18,CNTRL,CKG,93
14,2015,7,9,CNTRL,BOS,1789
9,2017,7,5,CNTRL,SHA,6
23,2016,7,18,CNTRL,CKG,49
10,2017,5,17,CNTRL,SFO,2
12,2015,6,18,CNTRL,KUB,29
7,2014,8,7,CNTRL,PRG,4
9,2015,2,18,CNTRL,CKG,57
34,2015,2,18,CNTRL,CKG,5
11,2015,6,17,CNTRL,HOU,44
18,2016,2,18,CNTRL,CKG,15
37,2017,8,18,CNTRL,CKG,12
11,2017,1,17,CNTRL,ELP,287
7,2016,7,17,CNTRL,ELP,119
13,2014,10,18,CNTRL,CKG,123
78,2016,5,17,CNTRL,HOU,3
8,2015,2,7,CNTRL,SAN,1323
8,2016,10,17,CNTRL,HOU,27
7,2016,7,3,CNTRL,ONT,20
8,2014,10,17,CNTRL,HOU,71
24,2017,7,17,CNTRL,HOU,6
8,2014,9,18,CNTRL,CKG,441
37,2016,8,18,CNTRL,CKG,35
40,2016,4,17,CNTRL,HOU,4
11,2015,6,18,CNTRL,CKG,98
10,2016,5,18,CNTRL,KUB,10
7,2016,7,17,CNTRL,ELP,231
66,2015,7,17,CNTRL,HOU,4
9,2015,11,18,CNTRL,KUB,58
7,2017,8,18,CNTRL,CKG,304
11,2017,4,17,CNTRL,ELP,22
20,2015,8,5,CNTRL,AMS,1
9,2015,1,18,CNTRL,CKG,86
17,2017,1,17,CNTRL,ELP,183
11,2015,5,18,CNTRL,CKG,98
7,2014,11,3,CNTRL,ONT,35
158,2017,8,17,CNTRL,HOU,1
8,2017,6,7,CNTRL,PEN,3
14,2017,11,18,CNTRL,CKG,94
12,2015,9,18,CNTRL,HKG,3
47,2017,6,18,CNTRL,CKG,34
11,2016,5,17,CNTRL,HOU,20
7,2015,3,18,CNTRL,CKG,496
19,2014,9,3,CNTRL,ONT,4
12,2015,1,5,CNTRL,SIN,3
15,2016,6,17,CNTRL,ELP,60
38,2017,4,18,CNTRL,CKG,34
7,2015,2,17,CNTRL,HOU,44
27,2017,9,18,CNTRL,CKG,13
7,2017,3,17,CNTRL,ELP,37
7,2016,1,17,CNTRL,HOU,66
8,2016,9,3,CNTRL,ONT,11
7,2017,4,17,CNTRL,HOU,18
7,2016,11,17,CNTRL,ELP,73
21,2016,4,18,CNTRL,CKG,38
8,2016,5,17,CNTRL,ELP,172
10,2014,10,18,CNTRL,CKG,19
22,2015,7,18,CNTRL,CKG,27
10,2016,12,17,CNTRL,ELP,62
10,2015,7,7,CNTRL,YYZ,4
33,2016,8,18,CNTRL,CKG,77
10,2017,12,5,CNTRL,SHA,10
7,2014,12,5,CNTRL,SDF,9
23,2016,10,7,CNTRL,YYZ,2
8,2016,7,17,CNTRL,HOU,18
13,2018,1,5,CNTRL,SDF,611
29,2015,4,18,CNTRL,CKG,7
7,2017,6,7,CNTRL,PEN,2
8,2017,5,17,CNTRL,HOU,11
13,2016,12,5,CNTRL,SIN,4
7,2017,7,5,CNTRL,SDF,487
12,2015,4,18,CNTRL,CKG,53
10,2014,12,18,CNTRL,CKG,170
9,2017,10,18,CNTRL,CKG,105
26,2016,12,18,CNTRL,CKG,61
7,2014,12,5,CNTRL,AMS,11
11,2015,12,7,CNTRL,YYZ,4
9,2016,2,17,CNTRL,SFO,13
10,2014,11,18,CNTRL,KUB,101
9,2016,8,8,CNTRL,ORD,154
9,2017,4,7,CNTRL,TPE,4
12,2017,3,5,CNTRL,CLT,11
9,2014,8,18,CNTRL,CKG,74
10,2017,2,5,CNTRL,SDF,728
7,2015,1,8,CNTRL,ORD,176
75,2017,3,17,CNTRL,HOU,2
15,2014,12,5,CNTRL,SHE,3000
47,2015,8,17,CNTRL,SFO,4
38,2016,5,18,CNTRL,CKG,51
21,2017,12,17,CNTRL,HOU,5
7,2015,10,17,CNTRL,HOU,123
18,2016,7,17,CNTRL,ELP,2
9,2017,2,3,CNTRL,ONT,1
40,2017,6,18,CNTRL,CKG,46
10,2015,2,7,CNTRL,ELP,15
14,2017,10,18,CNTRL,CKG,119
12,2016,4,7,CNTRL,YYZ,9
7,2016,8,18,CNTRL,CKG,546
18,2014,9,5,CNTRL,SDF,496
7,2017,2,17,CNTRL,ELP,170
10,2014,9,7,CNTRL,PEN,2
199,2017,3,17,CNTRL,HOU,1
7,2015,8,7,CNTRL,YYZ,26
12,2016,8,17,CNTRL,SIN,1
8,2016,5,17,CNTRL,ELP,75
7,2016,6,18,CNTRL,HKG,11
7,2015,11,18,CNTRL,KUB,40
11,2017,3,7,CNTRL,PEN,1
23,2017,6,18,CNTRL,CKG,20
7,2016,9,7,CNTRL,CTU,30
25,2017,3,17,CNTRL,ELP,57
8,2016,8,17,CNTRL,SFO,4
64,2016,10,18,CNTRL,CKG,26
7,2017,5,5,CNTRL,SDF,613
7,2017,8,18,CNTRL,CKG,21
8,2017,11,18,CNTRL,CKG,214
25,2016,6,17,CNTRL,HOU,5
18,2015,6,3,CNTRL,ONT,4
12,2015,4,18,CNTRL,CKG,127
24,2016,6,5,CNTRL,SIN,3
12,2015,11,18,CNTRL,CKG,8
11,2016,7,5,CNTRL,SDF,496
8,2015,8,3,CNTRL,ONT,15
10,2017,3,17,CNTRL,ELP,192
11,2015,11,17,CNTRL,HOU,20
15,2014,11,7,CNTRL,SAN,331
7,2016,9,18,CNTRL,KUB,32
8,2014,11,5,CNTRL,AMS,14
11,2014,12,18,CNTRL,CKG,50
22,2017,5,17,CNTRL,ELP,79
10,2018,2,5,CNTRL,SIN,4
44,2016,8,18,CNTRL,CKG,41
8,2016,1,7,CNTRL,TPE,6
9,2014,9,17,CNTRL,HOU,77
29,2017,8,18,CNTRL,CKG,9
9,2016,1,17,CNTRL,HOU,24
22,2017,2,17,CNTRL,HOU,6
41,2014,10,17,CNTRL,HOU,7
17,2017,7,18,CNTRL,CKG,118
8,2014,11,18,CNTRL,CKG,73
59,2016,4,17,CNTRL,HOU,2
22,2017,2,17,CNTRL,ELP,53
10,2015,11,18,CNTRL,KUB,4
14,2016,8,18,CNTRL,CKG,85
23,2016,4,18,CNTRL,HKG,2
21,2014,9,17,CNTRL,HOU,132
7,2017,3,17,CNTRL,ELP,201
27,2015,6,7,CNTRL,SAN,342
37,2016,11,18,CNTRL,CKG,44
8,2016,4,17,CNTRL,HOU,25
8,2016,2,8,CNTRL,ORD,265
21,2017,3,17,CNTRL,ELP,33
13,2016,3,9,CNTRL,DLC,10332
7,2017,4,17,CNTRL,HOU,16
45,2016,12,18,CNTRL,CKG,27
9,2015,3,17,CNTRL,HOU,29
35,2016,11,18,CNTRL,CKG,42
11,2017,11,17,CNTRL,HOU,25
8,2015,3,7,CNTRL,PHX,4
7,2017,8,8,CNTRL,ORD,212
7,2018,2,18,CNTRL,CKG,110
9,2015,1,18,CNTRL,CKG,287
26,2015,10,18,CNTRL,CKG,51
132,2018,2,17,CNTRL,HOU,1
35,2018,2,18,CNTRL,CKG,6
17,2017,1,18,CNTRL,CKG,14
13,2017,11,18,CNTRL,CKG,105
13,2016,2,17,CNTRL,SFO,18
15,2015,4,18,CNTRL,CKG,98
30,2015,9,17,CNTRL,SFO,7
7,2016,5,8,CNTRL,ORD,154
18,2016,5,17,CNTRL,HOU,11
26,2017,3,18,CNTRL,CKG,41
7,2015,3,8,CNTRL,ORD,154
27,2017,3,5,CNTRL,SIN,2
8,2015,10,17,CNTRL,HOU,51
10,2014,12,7,CNTRL,YYZ,4
18,2016,5,18,CNTRL,CKG,61
7,2015,7,17,CNTRL,HOU,66
15,2015,1,17,CNTRL,HOU,110
14,2017,1,17,CNTRL,ELP,77
7,2016,9,17,CNTRL,SFO,9
13,2018,1,18,CNTRL,CKG,102
8,2017,11,5,CNTRL,SHA,9
8,2015,1,18,CNTRL,CKG,717
7,2015,11,18,CNTRL,CKG,154
14,2015,6,3,CNTRL,ONT,15
10,2016,8,9,CNTRL,SGN,12781
66,2017,12,18,CNTRL,CKG,28
12,2015,6,5,CNTRL,SHE,3000
11,2015,3,18,CNTRL,SHA,2
9,2016,7,18,CNTRL,CKG,22
9,2015,2,7,CNTRL,PHX,529
7,2015,11,17,CNTRL,HOU,55
9,2016,11,5,CNTRL,SDF,496
7,2014,9,18,CNTRL,KUB,15
15,2017,2,18,CNTRL,CKG,22
8,2014,8,7,CNTRL,SAN,331
7,2014,9,5,CNTRL,AMS,9
8,2016,12,17,CNTRL,HOU,23
7,2014,10,5,CNTRL,AMS,58
8,2016,6,17,CNTRL,ELP,68
7,2016,7,18,CNTRL,KUB,39
7,2016,12,7,CNTRL,YYZ,9
9,2015,2,17,CNTRL,HOU,20
7,2016,7,17,CNTRL,ELP,18
9,2014,12,18,CNTRL,CKG,208
19,2017,3,17,CNTRL,HOU,16
57,2017,1,17,CNTRL,ELP,9
9,2015,7,18,CNTRL,CKG,121
40,2016,3,18,CNTRL,HKG,2
12,2015,9,18,CNTRL,CKG,45
8,2018,2,17,CNTRL,HOU,8
9,2015,7,5,CNTRL,SHE,102
7,2015,2,18,CNTRL,CKG,169
7,2015,8,18,CNTRL,CKG,164
9,2014,8,17,CNTRL,HOU,5
23,2015,1,18,CNTRL,CKG,91
24,2017,8,17,CNTRL,ELP,9
7,2017,11,18,CNTRL,HKG,2
20,2015,11,17,CNTRL,SIN,12
13,2016,8,5,CNTRL,SIN,4
18,2016,11,18,CNTRL,CKG,103
7,2015,4,18,CNTRL,HKG,12
7,2017,7,17,CNTRL,ELP,29
43,2016,8,17,CNTRL,HOU,4
9,2017,6,17,CNTRL,ELP,75
19,2017,7,5,CNTRL,SIN,1
7,2016,4,5,CNTRL,SHE,3000
9,2016,12,17,CNTRL,HOU,13
8,2015,6,3,CNTRL,ONT,37
8,2015,5,5,CNTRL,SDF,595
21,2016,7,17,CNTRL,HOU,7
9,2018,1,5,CNTRL,SIN,3
10,2014,10,17,CNTRL,HOU,55
14,2017,2,17,CNTRL,ELP,13
14,2018,1,17,CNTRL,SIN,37
7,2015,8,17,CNTRL,HOU,4
9,2015,8,18,CNTRL,CKG,110
7,2016,2,18,CNTRL,CKG,353
11,2016,2,17,CNTRL,HOU,22
9,2015,4,17,CNTRL,HOU,3
20,2015,3,17,CNTRL,HOU,15
20,2017,4,18,CNTRL,CKG,77
8,2014,12,18,CNTRL,KUB,4
11,2017,6,18,CNTRL,CKG,521
14,2016,4,17,CNTRL,HOU,10
10,2017,10,7,CNTRL,PEN,1
15,2014,10,18,CNTRL,CKG,92
7,2017,9,7,CNTRL,TPE,7
7,2016,6,5,CNTRL,PHX,1232
19,2017,6,18,CNTRL,CKG,110
15,2014,8,18,CNTRL,CKG,109
8,2014,9,5,CNTRL,SDF,2
11,2017,1,7,CNTRL,PEN,2
128,2016,11,17,CNTRL,HOU,1
15,2015,10,17,CNTRL,HOU,33
16,2017,8,17,CNTRL,ELP,33
11,2018,1,18,CNTRL,CKG,81
8,2015,8,9,CNTRL,SZX,14465
21,2017,8,5,CNTRL,KUB,3
11,2017,1,18,CNTRL,KUB,3
11,2016,10,18,CNTRL,CKG,228
14,2015,3,17,CNTRL,HOU,66
7,2014,8,7,CNTRL,TPE,4
9,2016,2,18,CNTRL,KUB,2
7,2018,1,17,CNTRL,PRG,2
16,2015,6,5,CNTRL,AMS,2
13,2016,2,5,CNTRL,AMS,2
10,2015,11,3,CNTRL,ONT,11
9,2014,12,18,CNTRL,CKG,152
7,2017,5,7,CNTRL,PEN,8
10,2015,1,18,CNTRL,CKG,351
27,2017,10,17,CNTRL,HOU,5
14,2017,6,18,CNTRL,CKG,132
8,2016,5,17,CNTRL,ELP,146
7,2015,9,18,CNTRL,CKG,364
8,2015,4,18,CNTRL,CKG,70
9,2017,7,18,CNTRL,CKG,221
8,2017,6,18,CNTRL,TPE,496
11,2017,8,5,CNTRL,SHA,5
7,2016,4,5,CNTRL,POU,12831
7,2014,10,17,CNTRL,HOU,137
8,2015,12,17,CNTRL,HOU,44
216,2017,11,17,CNTRL,HOU,1
12,2015,8,17,CNTRL,SIN,2
9,2016,6,17,CNTRL,ELP,64
7,2017,7,5,CNTRL,SIN,3
7,2017,1,17,CNTRL,ELP,425
9,2016,6,17,CNTRL,ELP,126
7,2016,5,3,CNTRL,ONT,11
18,2015,1,17,CNTRL,HOU,18
8,2015,12,18,CNTRL,CKG,157
10,2017,2,17,CNTRL,SFO,2
11,2016,7,18,CNTRL,CKG,102
8,2017,3,18,CNTRL,CKG,144
7,2015,5,5,CNTRL,SHE,86
7,2015,12,5,CNTRL,SHE,98
9,2017,12,5,CNTRL,SZX,1
13,2015,10,18,CNTRL,CKG,85
7,2017,5,5,CNTRL,SIN,4
25,2016,5,17,CNTRL,ELP,53
10,2016,12,17,CNTRL,ELP,66
10,2016,12,18,CNTRL,CKG,137
9,2015,8,18,CNTRL,KUB,61
13,2015,5,18,CNTRL,KUB,4
26,2015,7,18,CNTRL,CKG,41
7,2014,9,18,CNTRL,KUB,5
25,2016,5,18,CNTRL,CKG,58
9,2015,11,17,CNTRL,SIN,2
8,2014,11,17,CNTRL,HOU,40
30,2017,4,17,CNTRL,ELP,62
16,2014,9,18,CNTRL,SHA,6
18,2017,6,18,CNTRL,CKG,647
9,2016,5,18,CNTRL,CKG,78
10,2016,12,18,CNTRL,CKG,79
8,2017,10,5,CNTRL,SDF,611
8,2016,9,18,CNTRL,KUB,62
60,2015,10,18,CNTRL,CKG,6
32,2015,7,17,CNTRL,HOU,13
69,2016,2,18,CNTRL,CKG,4
13,2015,4,17,CNTRL,SIN,1
11,2015,7,18,CNTRL,CKG,22
19,2015,10,18,CNTRL,CKG,75
39,2017,6,18,CNTRL,CKG,13
8,2017,1,17,CNTRL,ELP,35
