Diff_Time,Stop_Actual_Sequence_Num,Postal_Code,Street_Num,District_Num
0.014399529,26,38261,1401,44
0.090800285,58,2452,1019,36
0.449700356,36,22015,5749,33
0.128299713,25,95687,2040,86
0.025300026,28,74447,1821,12
0.056099892,15,2360,166,36
0.041699409,37,37757,2840,44
0.014100075,13,85043,7625,95
0.010000229,45,60712,3333,46
0.06360054,16,80123,8501,95
0.015200615,41,16214,58,32
0.04750061,32,75704,3842,12
0.069199562,19,95628,8854,86
0.024100304,20,11419,11907,20
0.052500725,13,63127,10757,55
0.086900711,32,29169,2333,45
0.007499695,23,32448,4916,44
0.017800331,23,45680,294,49
0.019800186,4,73801,3305,12
0.042699814,27,55124,15465,56
0.064499855,20,20735,8871,33
0.031100273,10,12065,54,36
0.012800217,18,17402,2899,32
0.02409935,22,21224,2500,33
0.056599617,29,44256,1104,64
0.011600494,16,76904,4213,12
0.044199944,24,77095,15951,12
0.035000801,53,78209,255,12
0.018000603,16,32507,10427,44
0.067199707,48,98685,910,76
0.018300056,27,57078,3013,56
0.005899429,24,45241,2552,49
0.087800026,33,61571,1968,46
0.003300667,31,3874,700,36
0.065600395,74,52501,1883,55
0.012500763,15,29906,330,45
0.038599968,12,93257,1276,86
0.091400146,13,77388,271,12
0.083000183,26,18052,2653,32
0.045599937,37,46818,6473,49
0.112700462,43,8053,230,33
0.07859993,9,60516,7343,46
0.042499542,17,87532,1508,95
0.05079937,25,31793,1909,45
0.016600609,18,85741,7475,95
0.038100243,22,95834,3711,86
0.090899467,22,47001,13904,49
0.050000191,24,29526,2701,45
0.051099777,36,37203,2304,44
0.057499886,13,95678,10431,86
0.073900223,18,38261,1401,44
0.040299416,36,85635,480,95
0.077799797,45,60451,2344,46
0.009799957,39,17837,141,32
0.044099808,43,32952,777,40
0.045899391,31,15601,2040,32
0.036300659,16,18360,292,32
0.028900146,26,44146,422,64
0.046999931,33,41042,7753,49
